xServ,sbytes,dbytes,rate,sload,dload,sinpkt,sjit,djit,stcpb,dtcpb,dmean,response_body_len,attack_cat
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,3
999,1234,846,12.5151,5396.987793,3632.95459,147.475366,8843.691769,302.56725,3962989878,3561617380,85,0,1
999,270,0,0.309847,111.54493,0,3227.399,6033.978,0,0,0,0,0,0
999,450,0,0.573819,206.575012,0,1742.7085,3773.5005,0,0,0,0,0,0
999,384,0,0.099991,51.19553,0,10000.876,0,0,0,0,0,0,0
999,146,178,2722.323026,529945.5625,646098,0.002,0,0,0,0,89,0,0
7,114,0,142857.1409,65142856,0,0.007,0,0,0,0,0,0,6
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,146,178,2685.765426,522829,637421.6875,0.011,0,0,0,0,89,0,0
999,624,268,34.736695,10411.74512,4149.877441,45.674556,2391.814269,113.2935,3002898718,2345882879,45,0,8
999,1580,10168,24.890013,9949.138672,65943.08594,105.889185,10901.4042,8780.854335,1700116727,1701196626,565,0,0
6,948,9872,43.048947,7216.205078,75774.15625,52.571738,2778.532203,2506.784107,43493637,2610778474,411,0,5
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,180,0,90909.0902,65454544,0,0.011,0,0,0,0,0,0,2
999,364,390,41.867866,7123.119629,7636.69873,51.181429,3813.633007,108.606398,2559062655,3879167536,49,0,3
2,1794,268,83.06292,71544.85938,9923.25,18.61,998.733076,60.369449,1439797135,4065890234,45,0,5
999,154,0,333333.3215,205333328,0,0.003,0,0,0,0,0,0,8
999,534,268,16.933176,4343.924316,2022.950073,98.388333,4828.08777,224.065016,1049614339,2314763912,45,0,0
999,168,0,66666.66835,44800000,0,0.015,0,0,0,0,0,0,7
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
2,526,354,24.37989,5438.149414,3556.595703,72.727667,4312.206619,137.0325,3946033222,1066156083,44,0,1
2,916,26010,132.76334,25490.56055,756432.375,23.966091,1224.621413,1219.741797,2448254590,217492244,1084,12240,5
999,2516,354,17.63716,18799.13867,2572.950439,104.145556,6995.117633,184.499641,4020956110,929068355,44,0,0
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,8712,208,73.595597,355115.75,7065.177246,19.626777,54.914184,82.281305,3978934523,1596682737,52,0,0
999,4966,80646,1652.668927,379553.3125,6162928,1.213271,80.803858,2.191707,696784229,2861734706,938,0,0
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,1506,268,19.574758,14156.46484,2338.531006,77.807333,4551.385383,223.827219,21155452,2121765072,45,0,1
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,5
999,154,0,90909.0902,56000000,0,0.011,0,0,0,0,0,0,8
999,892,268,78.472406,33607.11719,9374.836914,19.988222,1075.326309,64.614496,2919507428,2112318324,45,0,8
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,1920,4312,5425.608684,1768025,3986496,0.37781,24.162652,18.865148,149036005,2294670407,180,0,0
2,958,34588,84.722146,13404.92676,504687.9375,40.857538,2301.890486,1473.910513,1628769274,4267193861,1081,16384,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,320,1894,272.097448,44707.70313,277623.125,9.4824,606.498683,14.225212,29041812,2189428699,237,0,0
999,320,1854,147.000619,24153.33203,146819.6875,17.6222,1235.3055,30.42517,3985766986,2095383038,232,0,0
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,564,354,25.661113,6134.515625,3743.503418,73.609,5563.499145,142.579797,3596334607,4007490854,44,0,7
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,630,354,42.224066,11266.37402,6159.746094,43.444,3054.881461,107.219805,3640455738,3759027141,44,0,1
999,180,0,90909.0902,65454544,0,0.011,0,0,0,0,0,0,3
999,164,0,111111.1072,72888888,0,0.009,0,0,0,0,0,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,360,0,0.433925,156.213165,0,2304.54325,4770.138,0,0,0,0,0,0
999,912,642,27.198166,6890.202148,4746.583496,66.180932,3525.725557,107.720656,1271575402,336739860,54,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,180,0,90909.0902,65454544,0,0.011,0,0,0,0,0,0,2
999,528,304,12.700141,5747.720703,3309.293701,61.336332,86.735602,193.739953,0,0,76,0,0
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,120,0,100000.0025,48000000,0,0.01,0,0,0,0,0,0,8
999,104,0,125000.0003,52000000,0,0.008,0,0,0,0,0,0,1
999,400,0,2.418173,1934.538574,0,413.535344,584.81525,0,0,0,0,0,3
3,364,646,15.982917,2719.227051,4824.709961,133.944004,9044.067212,237.190828,1578826396,3382417420,81,0,5
999,104,0,333333.3215,138666656,0,0.003,0,0,0,0,0,0,1
999,644,268,28.046296,8675.654297,3350.597656,59.425556,3008.45914,123.096961,4228601375,1530529682,45,0,8
999,2356,268,29.471229,33337.85547,3520.829346,54.413222,3097.958319,158.471344,1092752785,797702609,45,0,1
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
999,630,0,83333.33039,210000000,0,0.012,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,2750,27602,5916.373159,1429502.125,14359902,0.342628,19.38655,19.451796,1658189476,3815733080,600,0,0
999,3728,5474,225.561442,118505.8828,172115.6875,7.865677,523.011956,16.101532,3923573783,1778497045,228,0,0
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,416,0,333333.3215,554666624,0,0.003,0,0,0,0,0,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,524,268,92.315645,23238.92578,11028.64258,17.697111,1037.49451,48.047434,3803737741,1747133405,45,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,3
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,7
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,828,0,100000.0025,331200000,0,0.01,0,0,0,0,0,0,1
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,360,0,2.977215,2143.594971,0,335.884344,474.999437,0,0,0,0,0,4
999,810,1178,33.307156,10223.54395,14879.53418,63.383111,4076.004319,107.121188,2173786497,410917908,118,0,2
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,564,354,23.738441,5674.883789,3463.019775,76.533222,5741.658394,131.015328,2284733565,944811717,44,0,7
999,2554,498,68.805299,74439.24219,14117.22852,26.118444,1483.883049,48.328621,3609274370,35269623,62,0,5
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,3
2,908,33802,131.386672,21355.14063,837695.8125,28.368727,1462.824547,1247.133612,3727454650,2959284902,1127,16036,5
7,114,0,166666.6608,76000000,0,0.006,0,0,0,0,0,0,6
999,7814,15690,7399.640108,1857399.5,3730617,0.273025,17.525963,15.034982,1400901975,1401953780,125,0,0
999,1074,826,8.358292,3136.349609,2368.97876,228.406813,12795.73796,400.364844,1257647060,3542722893,83,0,1
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,1
999,450,0,0.689459,248.205078,0,1450.4135,2746.9375,0,0,0,0,0,0
2,890,1150,18.724088,5820.516602,7382.640137,101.878273,6268.573175,186.929859,3214576969,978178361,115,130,0
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,462,530,18.71759,3278.533691,3759.280029,112.787556,6235.146795,128.83075,4086357789,631981598,53,0,3
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,726,268,39.270306,13697.48242,4691.492676,38.885,2038.271273,80.908102,2871710305,3368308584,45,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
2,810,1138,13.885306,4262.058105,5992.605469,151.936889,8151.237969,274.637688,3927142267,686902016,114,199,0
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,564,354,25.442399,6082.22998,3711.596924,74.241778,5428.622961,134.100734,3020465678,1628057147,44,0,7
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,1142,268,64.530285,35379.80469,7709.218262,23.404667,1223.288918,66.771289,2568335660,3282893731,45,0,8
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,3
2,812,1320,60.823117,20923.15234,33059.15234,31.055444,1611.643445,56.553555,201251311,804516384,165,254,4
999,2054,2582,30.859434,10300.48535,13042.37891,72.508716,7817.827711,7170.211723,3610479511,3610833329,99,0,0
999,588,268,21.133517,5973.740723,2524.750977,73.565444,4053.492154,212.195125,383138106,790414893,45,0,1
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,168,0,166666.6608,112000000,0,0.006,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,322,0,250000.0006,322000000,0,0.004,0,0,0,0,0,0,8
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,542,268,46.037546,11982.03906,5499.952148,34.247,1688.522688,87.27843,4264025603,1513557393,45,0,8
999,564,354,26.555281,6348.274414,3873.947021,70.308667,5467.633659,138.168391,3845515909,3894427493,44,0,7
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,2150,678,17.195799,10271.62402,3169.12207,104.676733,5533.502354,185.929484,1896507345,1090201719,57,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
7,264,0,90909.0902,96000000,0,0.011,0,0,0,0,0,0,0
7,264,0,90909.0902,96000000,0,0.011,0,0,0,0,0,0,0
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,1066,0,142857.1409,609142848,0,0.007,0,0,0,0,0,0,1
6,1302,82620,110.663425,10589.96289,687681.5,35.141594,1724.150631,1038.916076,3483534459,3095883391,1059,0,5
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
9,2326,552,32.73311,29397.7793,6656.880859,49.224635,2509.833838,89.661328,814548613,1423057000,69,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
2,1330,268,76.781325,49017.19922,9172.808594,19.678,1060.102512,63.266969,3227253718,2848112473,45,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,3
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,2
2,2650,36747,85.875639,31452.34375,446266.0313,33.708475,1722.987622,1433.693299,3622016941,1874800982,1021,109,5
2,884,268,49.461365,20997.99805,5908.984375,33.696333,1724.639496,83.022945,3953893636,199245030,45,0,7
999,2062,268,21.479446,21261.78711,2566.077881,72.124556,3795.107817,155.160438,1964404802,953969827,45,0,1
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
7,114,0,166666.6608,76000000,0,0.006,0,0,0,0,0,0,6
6,3540,538175,155.880887,8633.023438,1325850.625,41.008267,2038.24275,869.441156,3178045265,1998057185,1263,0,5
999,464,0,111111.1072,206222208,0,0.009,0,0,0,0,0,0,8
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,5
999,146,178,2724.795636,530426.875,646684.8125,0.011,0,0,0,0,89,0,0
2,1208,354,7.49728,3838.607422,1093.720825,251.943222,15478.74332,503.204813,1599032932,425258768,44,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,156,0,200000.0051,124800000,0,0.005,0,0,0,0,0,0,8
999,360,0,0.271752,97.830841,0,3679.82075,7908.3105,0,0,0,0,0,0
999,810,0,1.06385,382.985992,0,939.982125,1630.5805,0,0,0,0,0,0
999,840,268,35.941229,14491.50391,4293.778809,43.376667,2234.751765,106.548375,1481867716,7465531,45,0,8
999,1048,740,15.546487,6290.599609,4241.736328,106.948273,5378.263025,199.333438,3079034392,1110879919,93,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,3
999,518,354,12.729973,2797.598633,1857.078369,148.283333,10464.59332,254.646141,2389130074,3005209980,44,0,8
999,710,354,27.932227,8399.384766,4074.819092,60.213333,3885.798962,130.449523,2918533722,1996604387,44,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,994,748,15.398742,5913.116699,4246.811035,112.159636,6187.296938,256.300766,2869921901,3598820004,94,0,1
999,2516,268,23.480094,28363.95313,2805.088623,67.101111,3558.53123,152.201516,2761340365,4249137715,45,0,0
999,148,0,100000.0025,59200000,0,0.01,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
999,37262,3276,102.849845,330439.5938,28888.375,17.341686,1547.675976,51.23009,843614503,3006398788,82,0,0
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,136,0,333333.3215,181333328,0,0.003,0,0,0,0,0,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
7,114,0,1000000.003,456000000,0,0.001,0,0,0,0,0,0,6
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,4
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,2
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
999,1462,0,100000.0025,584800000,0,0.01,0,0,0,0,0,0,1
999,614,268,19.758863,5827.547363,2360.525391,84.350333,4831.632872,218.877938,2290357091,935183149,45,0,8
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
7,114,0,166666.6608,76000000,0,0.006,0,0,0,0,0,0,6
3,1186,1602,21.152403,4458.729492,6021.056152,96.803144,4838.362529,5599.901392,3182323027,3647175709,73,0,5
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,78,0,333333.3215,104000000,0,0.003,0,0,0,0,0,0,4
999,1280,0,0.673445,344.803925,0,1484.90175,1831.332375,0,0,0,0,0,7
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,690,0,125000.0003,345000000,0,0.008,0,0,0,0,0,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,2
999,416,0,333333.3215,554666624,0,0.003,0,0,0,0,0,0,8
7,114,0,125000.0003,57000000,0,0.008,0,0,0,0,0,0,6
999,146,178,2737.226368,532846.75,649635.0625,0.01,0,0,0,0,89,0,0
999,564,354,24.937693,5961.575684,3637.969482,74.246111,5576.349439,143.07,3642115140,1832898887,44,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,336,0,100000.0025,134400000,0,0.01,0,0,0,0,0,0,8
999,2162,268,71.983531,74709.30469,8599.632812,23.153444,1099.406451,59.642238,3338308563,1189665262,45,0,5
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,4
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,554,268,21.570133,5740.53125,2576.911865,77.267333,3764.338148,182.008688,2293486418,3134993692,45,0,8
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
7,114,0,142857.1409,65142856,0,0.007,0,0,0,0,0,0,6
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,4
2,1314,354,23.737183,13214.62891,3462.836182,70.949222,5325.112416,119.182578,1751333877,699434397,44,0,9
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,168,0,125000.0003,84000000,0,0.008,0,0,0,0,0,0,7
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
2,800,268,57.197765,21963.94141,6833.226074,27.598667,1446.200787,79.885672,4064291379,1375599016,45,0,7
999,60,0,0,0,0,0,0,0,0,0,0,0,3
999,46,0,0,0,0,60000.712,0,0,0,0,0,0,0
3,698,682,9.385596,1949.200684,1880.122681,201.579082,13269.15922,357.423844,3423091652,1264921832,57,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,2
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,2
999,120,0,100000.0025,48000000,0,0.01,0,0,0,0,0,0,8
999,776,0,333333.3215,1034666624,0,0.003,0,0,0,0,0,0,5
999,200,0,142857.1409,114285712,0,0.007,0,0,0,0,0,0,2
999,490,354,17.623612,3657.417725,2570.973877,100.966778,6548.810739,191.484938,4066159036,2481281086,44,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,4
2,816,5840,82.577103,25555.43945,182747.4688,25.565333,1404.039424,1774.725853,3556760165,1899677161,584,2480,5
999,564,354,8.467228,2024.165527,1235.219116,222.957556,13604.83243,374.092969,1601750406,1049130219,44,0,7
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,2
999,1684,10168,30.665956,12377.17578,76004.08594,77.735151,8761.991775,7675.114724,2722170635,577839875,565,0,0
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,2
999,104,0,125000.0003,52000000,0,0.008,0,0,0,0,0,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,3
999,1106,822,14.031496,5420.166504,3955.54541,135.971551,7708.034147,213.876313,713450823,3647820072,82,0,1
999,1142,268,63.933167,35052.42578,7637.882324,26.068889,1236.778735,64.445562,508461891,293218139,45,0,8
999,200,0,90909.0902,72727272,0,0.011,0,0,0,0,0,0,2
999,486,0,250000.0006,486000000,0,0.004,0,0,0,0,0,0,8
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,5
2,1016,268,28.998451,14151.24414,3464.348145,53.324667,2818.822195,124.659977,3203771621,3271619243,45,0,7
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,3
2,1308,354,14.403093,7984.396973,2101.157227,131.042,8204.585786,212.396578,2239850708,2157601874,44,0,9
999,168,0,200000.0051,134400000,0,0.005,0,0,0,0,0,0,7
999,200,0,1000000.003,800000000,0,0.001,0,0,0,0,0,0,1
999,2516,354,11.720783,12492.97559,1709.855469,161.142778,10739.8817,272.772906,2169276756,153020640,44,0,0
999,1064,0,90909.0902,386909088,0,0.011,0,0,0,0,0,0,1
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,202,0,111111.1072,89777776,0,0.009,0,0,0,0,0,0,0
999,146,178,3144.654127,612159.3125,746331.25,0.003,0,0,0,0,89,0,0
7,114,0,333333.3215,152000000,0,0.003,0,0,0,0,0,0,6
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
6,968,4668,53.003762,9514.821289,46084.83203,40.712106,1987.04461,1930.254925,842696447,3416489497,212,0,5
999,564,354,18.514061,4425.949707,2700.874756,99.124222,7041.69937,164.624469,2764846580,2429389062,44,0,7
999,200,0,83333.33039,66666664,0,0.012,0,0,0,0,0,0,2
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,4
999,37594,1641360,144.934456,22286.51172,973695.9375,19.962512,8795.936289,6404.508513,3284626063,1143358458,1284,0,0
2,842,354,8.819385,3145.926514,1286.592651,214.174667,14140.45581,580.641062,2963864397,4165026385,44,0,5
999,364,268,96.886227,19019.51172,13355.39356,19.168285,1085.896401,38.304934,3179294142,1700182599,45,0,5
999,188,0,200000.0051,150400000,0,0.005,0,0,0,0,0,0,8
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,4
999,1640,133010,110.746727,9576.955078,794748.625,42.817839,2105.428985,1101.393197,4159888320,2978834664,1147,0,5
999,1580,10168,28.85974,11535.93457,76460.39844,91.319635,9529.55755,7676.092888,3396920168,1248369341,565,0,0
999,200,0,500000.0013,400000000,0,0.002,0,0,0,0,0,0,2
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
7,114,0,250000.0006,114000000,0,0.004,0,0,0,0,0,0,6
999,1020,3282,22.31639,4917.257324,15812.75684,92.248882,4477.601793,104.969758,2198474823,2205848810,182,0,4
999,200,0,166666.6608,133333328,0,0.006,0,0,0,0,0,0,2
999,7810,15096,7734.702691,1940502.25,3751988.5,0.261066,16.346102,14.432109,1547339792,1548362480,120,0,0
999,200,0,200000.0051,160000000,0,0.005,0,0,0,0,0,0,1
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,424,8824,84.60011,13215.42773,288139.0625,31.887286,2169.129085,1725.652538,29042652,134595157,735,0,0
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,168,0,142857.1409,96000000,0,0.007,0,0,0,0,0,0,7
999,168,0,166666.6608,112000000,0,0.006,0,0,0,0,0,0,7
999,4296,2872,187.548959,121531.7266,81256.50781,10.86452,689.832157,18.792885,3863576152,1721454397,110,0,0
999,200,0,250000.0006,200000000,0,0.004,0,0,0,0,0,0,3
999,576,268,83.425564,23092.19531,9966.574219,18.502333,990.213303,56.04393,1228747705,26044889,45,0,8
999,1468,268,40.764857,28741.94141,4870.041504,37.937556,1873.27768,97.78493,2896864977,698416738,45,0,5
999,180,0,333333.3215,239999984,0,0.003,0,0,0,0,0,0,4
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,5
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,7
999,1580,10168,20.506932,8197.115234,54330.64063,128.527551,13089.47657,10538.73694,3725503093,1581159807,565,0,0
2,744,268,81.000518,28944.18555,9676.862305,19.607556,1049.012825,54.506844,66034537,2152556274,45,0,7
999,146,178,2737.226368,532846.75,649635.0625,0.012,0,0,0,0,89,0,0
7,114,0,200000.0051,91200000,0,0.005,0,0,0,0,0,0,6
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,7
999,168,0,111111.1072,74666664,0,0.009,0,0,0,0,0,0,7
999,554,268,21.570133,5740.53125,2576.911865,77.267333,3764.338148,182.008688,2293486418,3134993692,45,0,8
999,200,0,333333.3215,266666656,0,0.003,0,0,0,0,0,0,2
2,894,29170,66.347836,11763.29199,402376.3125,50.604092,2593.580384,1959.989802,4071950859,3805189620,1122,13815,5
2,788,5022,85.33688,25511.23633,162409.5625,24.738556,1291.24594,1605.235108,1208708328,3205266170,502,2059,5
999,546,354,24.463669,5664.059082,3568.817627,74.593667,5456.467953,129.041281,149432727,1119728438,44,0,1
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
999,200,0,111111.1072,88888888,0,0.009,0,0,0,0,0,0,1
999,610,268,28.051489,8213.475586,3351.218018,58.289,4233.962621,180.418688,2094500483,2597715605,45,0,8
999,4864,2768,180.651807,143352.9688,81577.74219,11.29787,848.501859,24.141043,3742172159,3749423700,115,0,0
999,89,0,125000.0003,45000000,0,0.008,0,0,0,0,0,0,1
7,114,0,111111.1072,50666664,0,0.009,0,0,0,0,0,0,6
999,1132,354,13.617692,6530.083984,1986.580933,134.302,7270.041584,305.569219,165910350,1076558222,44,0,8
999,200,0,100000.0025,80000000,0,0.01,0,0,0,0,0,0,3
999,200,0,125000.0003,100000000,0,0.008,0,0,0,0,0,0,1
