,dst_host_count,flag_S3,dst_host_srv_count,hot,same_srv_rate,Protocol_type_tcp,dst_host_same_src_port_rate,dst_host_rerror_rate,count,dst_host_serror_rate,srv_count,Protocol_type_icmp,label
3317,1,0,0.725490196,0,1,0,0.73,0,1,0,1,1,3
3318,1,0,1,0,1,0,1,0,0.463796477,0,0.463796477,1,3
3319,1,0,1,0,1,0,1,0,0.596868885,0,0.596868885,1,3
3320,1,0,0.921568627,0,1,0,0.92,0,1,0,1,1,3
3321,1,0,0.678431373,0,1,0,0.68,0,1,0,1,1,3
3322,1,0,1,0,1,0,1,0,0.526418787,0,0.526418787,1,3
3323,1,0,0.768627451,0,1,0,0.77,0.02,0.998043053,0,0.998043053,1,3
3324,1,0,0.870588235,0,1,0,0.87,0.02,1,0,1,1,3
3325,1,0,0.784313725,0,1,0,0.78,0,0.998043053,0,0.998043053,1,3
3326,0.619607843,0,0.050980392,0,1,0,0.08,0,1,0,1,1,3
3327,1,0,0.415686275,0,1,0,0.42,0,1,0,1,1,3
3328,1,0,1,0,1,0,1,0,0.133072407,0,0.133072407,1,3
3329,1,0,1,0,1,0,1,0,0.774951076,0,0.774951076,1,3
3330,0.015686275,0,0.015686275,0,1,0,1,0,0.857142857,0,0.857142857,1,3
3331,1,0,1,0,1,0,1,0,0.438356164,0,0.438356164,1,3
3332,1,0,1,0,1,0,1,0,0.917808219,0,0.917808219,1,3
3333,0.592156863,0,0.023529412,0,1,0,0.04,0,1,0,1,1,3
3334,1,0,0.470588235,0,1,0,0.47,0,1,0.02,1,1,3
3335,1,0,1,0,1,0,1,0,0.945205479,0,0.945205479,1,3
3336,1,0,1,0,1,0,1,0,0.454011742,0,0.454011742,1,3
3337,1,0,0.670588235,0,1,0,0.67,0,1,0,1,1,3
3338,1,0,0.945098039,0,1,0,0.95,0,0.471624266,0,0.471624266,1,3
3339,1,0,0.729411765,0,1,0,0.73,0,1,0,1,1,3
3340,1,0,1,0,1,0,1,0,0.831702544,0,0.831702544,1,3
3341,1,0,1,0,1,0,1,0,0.649706458,0,0.649706458,1,3
3342,1,0,0.02745098,0,1,0,0.03,0,0.998043053,0,0.998043053,1,3
3343,1,0,0.388235294,0,1,0,0.39,0,1,0,1,1,3
3344,1,0,0.701960784,0,1,0,0.7,0.23,1,0,1,1,3
3345,1,0,0.51372549,0,1,0,0.51,0,0.256360078,0,0.256360078,1,3
3346,1,0,0.709803922,0,1,0,0.71,0,0.354207436,0,0.354207436,1,3
3347,1,0,0.956862745,0,1,0,0.96,0,0.998043053,0,0.998043053,1,3
3348,0.047058824,0,0.047058824,0,1,0,1,0,0.872798434,0,0.872798434,1,3
3349,1,0,0.925490196,0,1,0,0.93,0,1,0,1,1,3
3350,1,0,0.858823529,0,1,0,0.86,0,0.428571429,0,0.428571429,1,3
3351,1,0,1,0,1,0,1,0,0.60665362,0,0.60665362,1,3
3352,0.831372549,0,0.462745098,0,1,0,0.56,0.3,1,0.01,1,1,3
3353,1,0,0.266666667,0,1,0,0.27,0,1,0,1,1,3
3354,1,0,1,0,1,0,1,0,0.534246575,0,0.534246575,1,3
3355,1,0,0.807843137,0,1,0,0.81,0,1,0,1,1,3
3356,1,0,0.298039216,0,1,0,0.3,0,0.998043053,0,0.998043053,1,3
3357,1,0,0.97254902,0,1,0,0.97,0,1,0,1,1,3
3358,1,0,0.333333333,0,1,0,0.33,0,0.998043053,0,0.998043053,1,3
3359,1,0,0.650980392,0,1,0,0.65,0,1,0,1,1,3
3360,1,0,0.247058824,0,1,0,0.25,0.02,1,0.17,1,1,3
3361,1,0,1,0,1,0,1,0,0.904109589,0,0.904109589,1,3
3362,1,0,0.074509804,0,1,0,0.07,0,1,0.15,1,1,3
3363,0.658823529,0,0.090196078,0,1,0,0.14,0,1,0,1,1,3
3364,1,0,1,0,1,0,1,0,0.976516634,0,0.976516634,1,3
3365,1,0,0.443137255,0,1,0,0.44,0,1,0,1,1,3
3366,0.37254902,0,0.003921569,0,1,0,0.01,0.66,1,0.02,1,1,3
3367,1,0,1,0,1,0,1,0,0.563600783,0,0.563600783,1,3
3368,1,0,0.035294118,0,1,0,0.04,0,0.465753425,0,0.465753425,1,3
3369,1,0,0.043137255,0,1,0,0.04,0.02,1,0.38,1,1,3
3370,0.258823529,0,0.258823529,0,1,0,1,0,0.951076321,0,0.951076321,1,3
3371,1,0,0.788235294,0,1,0,0.79,0,1,0,1,1,3
3372,1,0,0.796078431,0,1,0,0.8,0.02,1,0,1,1,3
3373,1,0,0.043137255,0,1,0,0.04,0,1,0,1,1,3
3374,0.654901961,0,0.654901961,0,1,0,1,0,0.866927593,0,0.866927593,1,3
3375,0.615686275,0,0.047058824,0,1,0,0.08,0,1,0,1,1,3
3376,0.882352941,0,0.31372549,0,1,0,0.36,0,1,0,1,1,3
3377,1,0,0.870588235,0,1,0,0.87,0,0.998043053,0,0.998043053,1,3
3378,1,0,0.752941176,0,1,0,0.75,0,1,0,1,1,3
3379,1,0,1,0,1,0,1,0,0.150684932,0,0.150684932,1,3
3380,1,0,1,0,1,0,1,0,0.005870841,0,0.005870841,1,3
3381,1,0,1,0,1,0,1,0,0.604696673,0,0.604696673,1,3
3382,1,0,1,0,1,0,1,0,0.426614481,0,0.426614481,1,3
3383,1,0,1,0,1,0,1,0,0.201565558,0,0.201565558,1,3
3384,1,0,0.690196078,0,1,0,0.69,0,0.344422701,0,0.344422701,1,3
3385,1,0,0.039215686,0,1,0,0.04,0.02,1,0.38,1,1,3
3386,1,0,0.647058824,0,1,0,0.65,0,1,0,1,1,3
3387,1,0,0.937254902,0,1,0,0.94,0,0.996086106,0,0.996086106,1,3
3388,1,0,1,0,1,0,1,0,0.651663405,0,0.651663405,1,3
3389,1,0,1,0,1,0,1,0,0.301369863,0,0.301369863,1,3
3390,1,0,0.952941176,0,1,0,0.95,0,0.996086106,0,0.996086106,1,3
3391,1,0,1,0,1,0,1,0,0.473581213,0,0.473581213,1,3
3392,1,0,0.929411765,0,1,0,0.93,0.05,0.634050881,0,0.634050881,1,3
3393,1,0,0.137254902,0,1,0,0.14,0.02,1,0.28,1,1,3
3394,1,0,1,0,1,0,1,0,0.356164384,0,0.356164384,1,3
3395,1,0,0.368627451,0,1,0,0.37,0,1,0.02,1,1,3
3396,1,0,1,0,1,0,1,0,0.810176125,0,0.810176125,1,3
3397,1,0,1,0,1,0,1,0,0.812133072,0,0.812133072,1,3
3398,1,0,0.396078431,0,1,0,0.4,0.02,1,0.02,1,1,3
3399,1,0,0.752941176,0,1,0,0.75,0,0.375733855,0,0.375733855,1,3
3400,1,0,0.882352941,0,1,0,0.88,0,0.440313112,0,0.440313112,1,3
3401,0.039215686,0,0.039215686,0,1,0,1,0,0.8962818,0,0.8962818,1,3
3402,1,0,0.250980392,0,1,0,0.25,0,0.125244618,0,0.125244618,1,3
3403,1,0,0.741176471,0,1,0,0.74,0.2,1,0,1,1,3
3404,0.494117647,0,0.494117647,0,1,0,1,0,0.941291585,0,0.941291585,1,3
3405,1,0,0.88627451,0,1,0,0.89,0,0.998043053,0,0.998043053,1,3
3406,1,0,0.717647059,0,1,0,0.72,0,1,0,1,1,3
3407,0.843137255,0,0.843137255,0,1,0,1,0,0.8962818,0,0.8962818,1,3
3408,1,0,0.105882353,0,1,0,0.11,0,0.998043053,0,0.998043053,1,3
3409,1,0,0.976470588,0,1,0,0.98,0.01,1,0,1,1,3
3410,1,0,0.321568627,0,1,0,0.32,0,1,0.02,1,1,3
3411,1,0,0.474509804,0,1,0,0.47,0,1,0,1,1,3
3412,0.278431373,0,0.278431373,0,1,0,1,0,0.939334638,0,0.939334638,1,3
3413,1,0,0.188235294,0,1,0,0.19,0,1,0,1,1,3
3414,1,0,0.674509804,0,1,0,0.67,0,1,0,1,1,3
3415,1,0,1,0,1,0,1,0,0.769080235,0,0.769080235,1,3
3416,1,0,1,0,1,0,1,0,0.146771037,0,0.146771037,1,3
3417,1,0,0.37254902,0,1,0,0.37,0.02,1,0.05,1,1,3
3418,1,0,1,0,1,0,1,0,0.57925636,0,0.57925636,1,3
3419,1,0,0.109803922,0,1,0,0.11,0,1,0,1,1,3
3420,0.615686275,0,0.615686275,0,1,0,1,0,0.890410959,0,0.890410959,1,3
3421,1,0,1,0,1,0,1,0,0.68297456,0,0.68297456,1,3
3422,1,0,0.415686275,0,1,0,0.42,0,1,0,1,1,3
3423,1,0,0.941176471,0,1,0,0.94,0,1,0,1,1,3
3424,1,0,0.529411765,0,1,0,0.53,0,0.264187867,0,0.264187867,1,3
3425,1,0,0.898039216,0,1,0,0.9,0,1,0,1,1,3
3426,1,0,0.443137255,0,1,0,0.44,0,1,0,1,1,3
3427,1,0,0.564705882,0,1,0,0.56,0,1,0.01,1,1,3
3428,0.937254902,0,0.937254902,0,1,0,1,0,0.906066536,0,0.906066536,1,3
3429,1,0,0.796078431,0,1,0,0.8,0,1,0,1,1,3
3430,1,0,1,0,1,0,1,0,0.40704501,0,0.40704501,1,3
3431,0.396078431,0,0.396078431,0,1,0,1,0,0.937377691,0,0.937377691,1,3
3432,1,0,1,0,1,0,1,0,0.677103718,0,0.677103718,1,3
3433,1,0,0.247058824,0,1,0,0.25,0,0.123287671,0,0.123287671,1,3
3434,1,0,1,0,1,0,1,0,0.915851272,0,0.915851272,1,3
3435,1,0,0.141176471,0,1,0,0.14,0,1,0,1,1,3
3436,1,0,1,0,1,0,1,0,0.489236791,0,0.489236791,1,3
3437,0.815686275,0,0.815686275,0,1,0,1,0,0.870841487,0,0.870841487,1,3
3438,0.701960784,0,0.333333333,0,1,0,0.47,0.35,0.13111546,0.01,0.13111546,1,3
3439,1,0,0.705882353,0,1,0,0.71,0.23,1,0,1,1,3
3440,1,0,0.494117647,0,1,0,0.49,0,1,0,1,1,3
3441,0.811764706,0,0.443137255,0,1,0,0.55,0.3,0.452054795,0.01,0.452054795,1,3
3442,1,0,1,0,1,0,1,0,0.203522505,0,0.203522505,1,3
3443,1,0,0.129411765,0,1,0,0.13,0,0.064579256,0,0.064579256,1,3
3444,1,0,0.470588235,0,1,0,0.47,0,1,0,1,1,3
3445,1,0,0.388235294,0,1,0,0.39,0,1,0,1,1,3
3446,1,0,0.639215686,0,1,0,0.64,0,0.318982387,0,0.318982387,1,3
3447,1,0,1,0,1,0,1,0,0.622309198,0,0.622309198,1,3
3448,1,0,0.917647059,0,1,0,0.92,0,1,0,1,1,3
3449,1,0,1,0,1,0,1,0,0.66927593,0,0.66927593,1,3
3450,0.933333333,0,0.564705882,0,1,0,0.61,0.26,0.088062622,0.01,0.088062622,1,3
3451,0.945098039,0,0.576470588,0,1,0,0.61,0.26,1,0.01,1,1,3
3452,1,0,0.066666667,0,1,0,0.07,0,1,0,1,1,3
3453,1,0,0.874509804,0,1,0,0.87,0,1,0,1,1,3
3454,1,0,0.047058824,0,1,0,0.05,0,1,0.17,1,1,3
3455,1,0,0.580392157,0,1,0,0.58,0,0.626223092,0,0.626223092,1,3
3456,0.992156863,0,0.623529412,0,1,0,0.63,0.25,0.209393346,0.01,0.209393346,1,3
3457,1,0,0.764705882,0,1,0,0.76,0,1,0,1,1,3
3458,0.88627451,0,0.317647059,0,1,0,0.36,0,1,0,1,1,3
3459,1,0,0.988235294,0,1,0,0.99,0.01,1,0,1,1,3
3460,0.984313725,0,0.615686275,0,1,0,0.63,0.25,0.947162427,0.01,0.947162427,1,3
3461,1,0,0.615686275,0,1,0,0.62,0.02,1,0,1,1,3
3462,1,0,1,0,1,0,1,0,0.941291585,0,0.941291585,1,3
3463,1,0,0.062745098,0,1,0,0.06,0,1,0,1,1,3
3464,1,0,1,0,1,0,1,0,0.045009785,0,0.045009785,1,3
3465,1,0,1,0,1,0,1,0,0.522504892,0,0.522504892,1,3
3466,0.650980392,0,0.650980392,0,1,0,1,0,0.913894325,0,0.913894325,1,3
3467,1,0,1,0,1,0,1,0,0.792563601,0,0.792563601,1,3
3468,1,0,0.160784314,0,1,0,0.16,0,1,0.06,1,1,3
3469,0.219607843,0,0.219607843,0,1,0,1,0,0.931506849,0,0.931506849,1,3
3470,1,0,0.129411765,0,1,0,0.13,0,1,0.09,1,1,3
3471,1,0,1,0,1,0,1,0,0.902152642,0,0.902152642,1,3
3472,1,0,0.537254902,0,1,0,0.54,0,0.998043053,0,0.998043053,1,3
3473,1,0,1,0,1,0,1,0,0.154598826,0,0.154598826,1,3
3474,1,0,0.258823529,0,1,0,0.26,0,1,0.02,1,1,3
3475,1,0,1,0,1,0,1,0,0.399217221,0,0.399217221,1,3
3476,1,0,0.768627451,0,1,0,0.77,0,0.383561644,0,0.383561644,1,3
3477,1,0,1,0,1,0,1,0,0.72407045,0,0.72407045,1,3
3478,1,0,0.321568627,0,1,0,0.32,0.02,0.996086106,0.1,0.996086106,1,3
3479,1,0,1,0,1,0,1,0,0.113502935,0,0.113502935,1,3
3480,1,0,0.639215686,0,1,0,0.64,0.02,1,0,1,1,3
3481,1,0,0.541176471,0,1,0,0.54,0,1,0.01,1,1,3
3482,1,0,0.741176471,0,1,0,0.74,0,1,0,1,1,3
3483,1,0,1,0,1,0,1,0,0.731898239,0,0.731898239,1,3
3484,1,0,0.964705882,0,1,0,0.96,0.01,1,0,1,1,3
3485,0.439215686,0,0.070588235,0,1,0,0.16,0.56,1,0.02,1,1,3
3486,1,0,0.776470588,0,1,0,0.78,0.16,0.780821918,0,0.780821918,1,3
3487,1,0,1,0,1,0,1,0,0.819960861,0,0.819960861,1,3
3488,1,0,1,0,1,0,1,0,0.166340509,0,0.166340509,1,3
3489,0.321568627,0,0.321568627,0,1,0,1,0,0.941291585,0,0.941291585,1,3
3490,1,0,0.301960784,0,1,0,0.3,0,0.998043053,0,0.998043053,1,3
3491,1,0,1,0,1,0,1,0,0.27592955,0,0.27592955,1,3
3492,1,0,1,0,1,0,1,0,0.677103718,0,0.677103718,1,3
3493,1,0,0.709803922,0,1,0,0.71,0,1,0,1,1,3
3494,1,0,0.549019608,0,1,0,0.55,0,0.998043053,0,0.998043053,1,3
3495,1,0,1,0,1,0,1,0,0.168297456,0,0.168297456,1,3
3496,1,0,0.192156863,0,1,0,0.19,0,1,0.03,1,1,3
3497,1,0,0.02745098,0,1,0,0.03,0,0.01369863,0,0.01369863,1,3
3498,0.109803922,0,0.109803922,0,1,0,1,0,0.878669276,0,0.878669276,1,3
3499,1,0,1,0,1,0,1,0,0.14481409,0,0.14481409,1,3
3500,1,0,0.152941176,0,1,0,0.15,0,1,0,1,1,3
3501,1,0,0.745098039,0,1,0,0.75,0,0.371819961,0,0.371819961,1,3
3502,1,0,1,0,1,0,1,0,0.970645793,0,0.970645793,1,3
3503,1,0,1,0,1,0,1,0,0.878669276,0,0.878669276,1,3
3504,1,0,0.784313725,0,1,0,0.78,0,0.996086106,0,0.996086106,1,3
3505,0.780392157,0,0.780392157,0,1,0,1,0,0.880626223,0,0.880626223,1,3
3506,1,0,0.011764706,0,1,0,0.01,0.02,0.001956947,0.41,0.001956947,1,3
3507,1,0,0.341176471,0,1,0,0.34,0,0.998043053,0,0.998043053,1,3
3508,1,0,0.458823529,0,1,0,0.46,0,0.228962818,0,0.228962818,1,3
3509,1,0,0.266666667,0,1,0,0.27,0.02,1,0.15,1,1,3
3510,1,0,1,0,1,0,1,0,0.573385519,0,0.573385519,1,3
3511,1,0,1,0,1,0,1,0,0.53816047,0,0.53816047,1,3
3512,1,0,0.749019608,0,1,0,0.75,0,0.373776908,0,0.373776908,1,3
3513,1,0,1,0,1,0,1,0,0.653620352,0,0.653620352,1,3
3514,1,0,0.937254902,0,1,0,0.94,0.05,0.637964775,0,0.637964775,1,3
3515,1,0,0.784313725,0,1,0,0.78,0.02,1,0,1,1,3
3516,1,0,1,0,1,0,1,0,0.616438356,0,0.616438356,1,3
3517,1,0,0.082352941,0,1,0,0.08,0,0.04109589,0,0.04109589,1,3
3518,1,0,0.329411765,0,1,0,0.33,0,0.998043053,0,0.998043053,1,3
3519,1,0,0.294117647,0,1,0,0.29,0.02,1,0.13,1,1,3
3520,1,0,1,0,1,0,1,0,0.457925636,0,0.457925636,1,3
3521,1,0,0.639215686,0,1,0,0.64,0,0.996086106,0,0.996086106,1,3
3522,1,0,0.509803922,0,1,0,0.51,0,1,0,1,1,3
3523,1,0,1,0,1,0,1,0,0.587084149,0,0.587084149,1,3
3524,1,0,0.717647059,0,1,0,0.72,0,1,0,1,1,3
3525,1,0,0.141176471,0,1,0,0.14,0.02,1,0.28,1,1,3
3526,1,0,0.788235294,0,1,0,0.79,0.15,0.720156556,0,0.720156556,1,3
3527,1,0,1,0,1,0,1,0,0.011741683,0,0.011741683,1,3
3528,1,0,0.796078431,0,1,0,0.8,0.15,1,0,1,1,3
3529,0.960784314,0,0.392156863,0,1,0,0.41,0,1,0,1,1,3
3530,1,0,0.564705882,0,1,0,0.56,0.02,0.998043053,0.01,0.998043053,1,3
3531,1,0,0.419607843,0,1,0,0.42,0,1,0,1,1,3
3532,1,0,0.725490196,0,1,0,0.73,0,1,0,1,1,3
3533,1,0,0.835294118,0,1,0,0.84,0,1,0,1,1,3
3534,1,0,1,0,1,0,1,0,0.939334638,0,0.939334638,1,3
3535,0.262745098,0,0.262745098,0,1,0,1,0,0.951076321,0,0.951076321,1,3
3536,1,0,0.647058824,0,1,0,0.65,0.25,1,0,1,1,3
3537,1,0,1,0,1,0,1,0,0.694716243,0,0.694716243,1,3
3538,1,0,1,0,1,0,1,0,0.864970646,0,0.864970646,1,3
3539,1,0,1,0,1,0,1,0,0.442270059,0,0.442270059,1,3
3540,1,0,0.047058824,0,1,0,0.05,0,1,0,1,1,3
3541,0.831372549,0,0.262745098,0,1,0,0.32,0,1,0,1,1,3
3542,1,0,0.482352941,0,1,0,0.48,0,1,0,1,1,3
3543,0.894117647,0,0.325490196,0,1,0,0.36,0,1,0,1,1,3
3544,1,0,0.517647059,0,1,0,0.52,0,1,0,1,1,3
3545,1,0,0.517647059,0,1,0,0.52,0,1,0,1,1,3
3546,1,0,0.121568627,0,1,0,0.12,0,1,0,1,1,3
3547,1,0,0.050980392,0,1,0,0.05,0,1,0.17,1,1,3
3548,1,0,1,0,1,0,1,0,0.039138943,0,0.039138943,1,3
3549,1,0,0.905882353,0,1,0,0.91,0,0.998043053,0,0.998043053,1,3
3550,0.28627451,0,0.28627451,0,1,0,1,0,0.939334638,0,0.939334638,1,3
3551,1,0,1,0,1,0,1,0,0.596868885,0,0.596868885,1,3
3552,1,0,1,0,1,0,1,0,0.023483366,0,0.023483366,1,3
3553,1,0,0.580392157,0,1,0,0.58,0.02,1,0,1,1,3
3554,1,0,1,0,1,0,1,0,0.506849315,0,0.506849315,1,3
3555,1,0,1,0,1,0,1,0,0.583170254,0,0.583170254,1,3
3556,1,0,1,0,1,0,1,0,0.299412916,0,0.299412916,1,3
3557,1,0,1,0,1,0,1,0,0.835616438,0,0.835616438,1,3
3558,1,0,0.258823529,0,1,0,0.26,0,1,0,1,1,3
3559,1,0,1,0,1,0,1,0,0.410958904,0,0.410958904,1,3
3560,1,0,0.235294118,0,1,0,0.24,0,0.11741683,0,0.11741683,1,3
3561,1,0,0.333333333,0,1,0,0.33,0,0.998043053,0,0.998043053,1,3
3562,1,0,0.541176471,0,1,0,0.54,0.02,1,0.01,1,1,3
3563,1,0,0.211764706,0,1,0,0.21,0,0.105675147,0,0.105675147,1,3
3564,0.941176471,0,0.941176471,0,1,0,1,0,0.874755382,0,0.874755382,1,3
3565,0.329411765,0,0.329411765,0,1,0,1,0,0.935420744,0,0.935420744,1,3
3566,0.91372549,0,0.345098039,0,1,0,0.38,0,0.998043053,0,0.998043053,1,3
3567,1,0,0.082352941,0,1,0,0.08,0,1,0.14,1,1,3
3568,0.309803922,0,0.309803922,0,1,0,1,0,0.945205479,0,0.945205479,1,3
3569,1,0,0.525490196,0,1,0,0.53,0,1,0,1,1,3
3570,1,0,0.752941176,0,1,0,0.75,0.19,1,0,1,1,3
3571,1,0,0.098039216,0,1,0,0.1,0,0.998043053,0,0.998043053,1,3
3572,1,0,0.42745098,0,1,0,0.43,0,0.213307241,0,0.213307241,1,3
3573,1,0,0.345098039,0,1,0,0.35,0,1,0.02,1,1,3
3574,0.043137255,0,0.043137255,0,1,0,1,0,0.872798434,0,0.872798434,1,3
3575,1,0,1,0,1,0,1,0,0.968688845,0,0.968688845,1,3
3576,1,0,0.007843137,0,1,0,0.01,0,0.389432485,0,0.389432485,1,3
3577,1,0,1,0,1,0,1,0,0.457925636,0,0.457925636,1,3
3578,1,0,0.125490196,0,1,0,0.13,0,0.062622309,0,0.062622309,1,3
3579,1,0,0.505882353,0,1,0,0.51,0,1,0,1,1,3
3580,0.792156863,0,0.223529412,0,1,0,0.28,0,1,0,1,1,3
3581,1,0,1,0,1,0,1,0,0.095890411,0,0.095890411,1,3
3582,0.796078431,0,0.796078431,0,1,0,1,0,0.88258317,0,0.88258317,1,3
3583,1,0,1,0,1,0,1,0,0.019569472,0,0.019569472,1,3
3584,1,0,1,0,1,0,1,0,0.500978474,0,0.500978474,1,3
3585,1,0,0.211764706,0,1,0,0.21,0.02,1,0.21,1,1,3
3586,0.011764706,0,0.011764706,0,1,0,1,0,0.866927593,0,0.866927593,1,3
3587,0.88627451,0,0.517647059,0,1,0,0.58,0.28,1,0.01,1,1,3
3588,1,0,1,0,1,0,1,0,0.567514677,0,0.567514677,1,3
3589,0.48627451,0,0.117647059,0,1,0,0.24,0.51,0.227005871,0.02,0.227005871,1,3
3590,0.8,0,0.431372549,0,1,0,0.54,0.31,1,0.01,1,1,3
3591,1,0,1,0,1,0,1,0,0.544031311,0,0.544031311,1,3
3592,1,0,0.698039216,0,1,0,0.7,0.02,1,0,1,1,3
3593,1,0,0.254901961,0,1,0,0.25,0,1,0,1,1,3
3594,1,0,0.035294118,0,1,0,0.04,0.02,1,0.38,1,1,3
3595,1,0,1,0,1,0,1,0,0.287671233,0,0.287671233,1,3
3596,1,0,1,0,1,0,1,0,0.97260274,0,0.97260274,1,3
3597,1,0,1,0,1,0,1,0,0.545988258,0,0.545988258,1,3
3598,1,0,1,0,1,0,1,0,0.782778865,0,0.782778865,1,3
3599,1,0,0.596078431,0,1,0,0.6,0.02,1,0,1,1,3
3600,1,0,0.835294118,0,1,0,0.84,0,1,0,1,1,3
3601,1,0,0.039215686,0,1,0,0.04,0,1,0,1,1,3
3602,1,0,0.568627451,0,1,0,0.57,0,0.996086106,0,0.996086106,1,3
3603,1,0,1,0,1,0,1,0,0.152641879,0,0.152641879,1,3
3604,1,0,0.941176471,0,1,0,0.94,0.01,1,0,1,1,3
3605,1,0,1,0,1,0,1,0,0.555772994,0,0.555772994,1,3
3606,1,0,0.580392157,0,1,0,0.58,0,0.28962818,0,0.28962818,1,3
3607,1,0,1,0,1,0,1,0,0.59295499,0,0.59295499,1,3
3608,1,0,1,0,1,0,1,0,0.035225049,0,0.035225049,1,3
3609,1,0,0.843137255,0,1,0,0.84,0,0.998043053,0,0.998043053,1,3
3610,1,0,0.77254902,0,1,0,0.77,0,0.385518591,0,0.385518591,1,3
3611,1,0,0.094117647,0,1,0,0.09,0,1,0.13,1,1,3
3612,1,0,1,0,1,0,1,0,0.843444227,0,0.843444227,1,3
3613,0.458823529,0,0.458823529,0,1,0,1,0,0.935420744,0,0.935420744,1,3
3614,0.984313725,0,0.415686275,0,1,0,0.42,0,1,0,1,1,3
3615,1,0,0.760784314,0,1,0,0.76,0,1,0,1,1,3
3616,0.301960784,0,0.301960784,0,1,0,1,0,0.941291585,0,0.941291585,1,3
3617,1,0,0.207843137,0,1,0,0.21,0,1,0.02,1,1,3
3618,1,0,1,0,1,0,1,0,0.01369863,0,0.01369863,1,3
3619,1,0,1,0,1,0,1,0,0.757338552,0,0.757338552,1,3
3620,1,0,0.537254902,0,1,0,0.54,0,1,0.01,1,1,3
3621,1,0,0.874509804,0,1,0,0.87,0,0.436399217,0,0.436399217,1,3
3622,1,0,0.811764706,0,1,0,0.81,0.13,0.984344423,0,0.984344423,1,3
3623,0.678431373,0,0.109803922,0,1,0,0.16,0,1,0,1,1,3
3624,1,0,0.105882353,0,1,0,0.11,0,0.052837573,0,0.052837573,1,3
3625,1,0,0.431372549,0,1,0,0.43,0,1,0,1,1,3
3626,1,0,1,0,1,0,1,0,0.025440313,0,0.025440313,1,3
3627,1,0,0.850980392,0,1,0,0.85,0,1,0,1,1,3
3628,0.705882353,0,0.705882353,0,1,0,1,0,0.853228963,0,0.853228963,1,3
3629,1,0,1,0,1,0,1,0,0.46183953,0,0.46183953,1,3
3630,1,0,1,0,1,0,1,0,0.598825832,0,0.598825832,1,3
3631,1,0,1,0,1,0,1,0,0.757338552,0,0.757338552,1,3
3632,1,0,0.737254902,0,1,0,0.74,0,1,0,1,1,3
3633,1,0,1,0,1,0,1,0,0.015655577,0,0.015655577,1,3
3634,0.541176471,0,0.541176471,0,1,0,1,0,0.939334638,0,0.939334638,1,3
3635,1,0,0.458823529,0,1,0,0.46,0,0.998043053,0,0.998043053,1,3
3636,1,0,0.894117647,0,1,0,0.89,0.05,0.57925636,0,0.57925636,1,3
3637,1,0,1,0,1,0,1,0,0.090019569,0,0.090019569,1,3
3638,1,0,1,0,1,0,1,0,0.769080235,0,0.769080235,1,3
3639,1,0,0.619607843,0,1,0,0.62,0.02,1,0,1,1,3
3640,1,0,1,0,1,0,1,0,0.387475538,0,0.387475538,1,3
3641,1,0,0.823529412,0,1,0,0.82,0.12,0.4481409,0,0.4481409,1,3
3642,1,0,0.639215686,0,1,0,0.64,0,1,0,1,1,3
3643,1,0,1,0,1,0,1,0,0.422700587,0,0.422700587,1,3
3644,1,0,0.533333333,0,1,0,0.53,0.02,1,0.01,1,1,3
3645,1,0,0.866666667,0,1,0,0.87,0,0.432485323,0,0.432485323,1,3
3646,1,0,0.654901961,0,1,0,0.65,0,1,0,1,1,3
3647,1,0,1,0,1,0,1,0,0.473581213,0,0.473581213,1,3
3648,1,0,0.478431373,0,1,0,0.48,0,1,0.02,1,1,3
3649,0.807843137,0,0.439215686,0,1,0,0.54,0.31,0.450097847,0.01,0.450097847,1,3
3650,1,0,1,0,1,0,1,0,0.645792564,0,0.645792564,1,3
3651,1,0,1,0,1,0,1,0,0.767123288,0,0.767123288,1,3
3652,1,0,1,0,1,0,1,0,0.8962818,0,0.8962818,1,3
3653,1,0,0.71372549,0,1,0,0.71,0,1,0,1,1,3
3654,1,0,0.360784314,0,1,0,0.36,0,0.180039139,0,0.180039139,1,3
3655,1,0,0.121568627,0,1,0,0.12,0,0.060665362,0,0.060665362,1,3
3656,1,0,0.682352941,0,1,0,0.68,0.25,0.749510763,0,0.749510763,1,3
3657,1,0,1,0,1,0,1,0,0.497064579,0,0.497064579,1,3
3658,1,0,0.501960784,0,1,0,0.5,0,1,0.02,1,1,3
3659,1,0,0.82745098,0,1,0,0.83,0.12,0.244618395,0,0.244618395,1,3
3660,0.588235294,0,0.219607843,0,1,0,0.37,0.42,0.602739726,0.01,0.602739726,1,3
3661,1,0,0.219607843,0,1,0,0.22,0,0.109589041,0,0.109589041,1,3
3662,1,0,0.090196078,0,1,0,0.09,0,1,0.13,1,1,3
3663,1,0,0.949019608,0,1,0,0.95,0,0.996086106,0,0.996086106,1,3
3664,1,0,1,0,1,0,1,0,0.086105675,0,0.086105675,1,3
3665,0.996078431,0,0.996078431,0.025974026,1,1,0,0.02,0.003913894,0,0.003913894,0,2
3666,0.050980392,0,0.050980392,0.025974026,1,1,0.08,0,0.005870841,0,0.005870841,0,2
3667,0.31372549,0,0.31372549,0.025974026,1,1,0.01,0.01,0.005870841,0.01,0.005870841,0,2
3668,0.247058824,0,0.247058824,0.025974026,1,1,0.02,0.19,0.007827789,0,0.007827789,0,2
3669,1,0,1,0,1,1,0,0.04,0.003913894,0,0.003913894,0,2
